3.0787,0.3771,33e9
3.0787,0.3771,33e9
5.0,1.0,207e10
5.0,2.6042,33e9
5.0,2.6042,33e9
5.0,2.6042,33e9
5.0,2.6042,33e9
5.0,1.0,207e10
5.0,1.0,207e10
0.2732,0.2897,207e9
0.2732,0.2897,207e9
0.2732,0.2897,207e9
0.2732,0.2897,207e9
0.2732,0.2897,207e9
0.2732,0.2897,207e9
0.2732,0.2897,207e9
5.0,1.0,207e10
5.0,1.0,207e10
5.0,2.6042,33e9
5.0,2.6042,33e9
5.0,2.6042,33e9
5.0,2.6042,33e9
5.0,1.0,207e10
3.0787,0.3771,33e9
3.0787,0.3771,33e9
